visit_id,customer_id,signup_date,visit_date,week_start_date,is_last_week_dip_period,days_since_signup,visit_number_for_customer,previous_lifetime_visits,customer_cohort,plan,acquisition_channel,primary_device,region,referrer_source,app_version,feature_area,session_duration_minutes,pages_viewed,support_ticket_created,support_ticket_reason,mobile_crash_bug_exposed,email_campaign_received,promo_exposed,churn_risk_score,retained_next_7d,retention_drop_driver_hint
VIS-7403828E1D00,CUST-00077,2025-11-25,2026-03-03,2026-03-02,0,98,1,0,Returning,Enterprise,Paid Social,Android,Midwest,direct,4.2.8,Search,17.39,8,0,,0,0,0,39.4,1,normal_activity
VIS-9DD029E88BFC,CUST-00077,2025-11-25,2026-03-02,2026-03-02,0,97,2,1,Returning,Enterprise,Paid Social,Android,Midwest,linkedin,4.2.7,Search,18.13,8,0,,0,0,0,30.4,1,normal_activity
VIS-D8BEF6424773,CUST-00077,2025-11-25,2026-03-06,2026-03-02,0,101,3,2,Returning,Enterprise,Paid Social,Android,Midwest,newsletter,4.2.8,Search,20.23,7,0,,0,0,0,36.0,1,normal_activity
VIS-1542F88600EF,CUST-00078,2026-02-17,2026-03-08,2026-03-02,0,19,1,0,Returning,Free,Direct,Android,Midwest,google,4.2.7,Export,1.99,3,0,,0,0,1,46.2,0,normal_activity
VIS-D9189B9A6C93,CUST-00079,2025-12-29,2026-03-07,2026-03-02,0,68,1,0,Returning,Free,Organic Search,iOS,West,google,4.2.9,AI Assistant,4.51,3,0,,0,0,1,50.6,0,normal_activity
VIS-05FBE9488D9C,CUST-00079,2025-12-29,2026-03-08,2026-03-02,0,69,2,1,Returning,Free,Organic Search,iOS,West,linkedin,4.2.9,Dashboard,7.72,4,0,,0,0,0,57.2,1,normal_activity
VIS-809DD9FE46A8,CUST-00081,2026-01-20,2026-03-04,2026-03-02,0,43,1,0,Returning,Free,Direct,iOS,West,newsletter,4.2.9,Integrations,7.44,1,0,,0,0,0,62.4,0,normal_activity
VIS-9BF18C08C5B8,CUST-00081,2026-01-20,2026-03-03,2026-03-02,0,42,2,1,Returning,Free,Direct,iOS,West,newsletter,4.2.8,Export,3.75,2,0,,0,0,0,54.6,0,normal_activity
VIS-ED4113357D2A,CUST-00082,2025-11-21,2026-03-06,2026-03-02,0,105,1,0,New,Free,Direct,Android,Midwest,direct,4.2.9,Reports,5.68,2,0,,0,0,0,71.4,0,normal_activity
VIS-17E0528DEE62,CUST-00083,2025-12-15,2026-03-07,2026-03-02,0,82,1,0,Power User,Basic,Direct,iOS,International,linkedin,4.2.8,Export,9.61,6,0,,0,0,1,27.7,1,normal_activity
VIS-971E03025E7F,CUST-00083,2025-12-15,2026-03-04,2026-03-02,0,79,2,1,Power User,Basic,Direct,iOS,International,direct,4.2.8,Reports,12.15,3,0,,0,0,0,38.4,1,normal_activity
VIS-1E026EB893CB,CUST-00085,2025-11-12,2026-03-08,2026-03-02,0,116,1,0,Returning,Basic,Direct,Web,Northeast,direct,web,Reports,12.75,7,0,,0,0,0,52.0,0,normal_activity
VIS-BB70F9664C6D,CUST-00086,2025-09-17,2026-03-06,2026-03-02,0,170,1,0,Returning,Pro,Paid Social,Android,South,partner_site,4.2.7,Integrations,13.69,8,0,,0,0,0,39.9,1,normal_activity
VIS-93F1C3BAF93A,CUST-00086,2025-09-17,2026-03-05,2026-03-02,0,169,2,1,Returning,Pro,Paid Social,Android,South,partner_site,4.2.9,Dashboard,16.42,11,0,,0,0,0,32.8,0,normal_activity
VIS-ADDCD89C48ED,CUST-00086,2025-09-17,2026-03-05,2026-03-02,0,169,3,2,Returning,Pro,Paid Social,Android,South,youtube,4.2.8,Integrations,13.03,7,0,,0,0,0,37.0,1,normal_activity
VIS-5BF66CC09120,CUST-00086,2025-09-17,2026-03-02,2026-03-02,0,166,4,3,Returning,Pro,Paid Social,Android,South,instagram,4.2.7,AI Assistant,7.85,2,0,,0,0,0,46.0,1,normal_activity
VIS-FA24400F8F40,CUST-00086,2025-09-17,2026-03-05,2026-03-02,0,169,5,4,Returning,Pro,Paid Social,Android,South,partner_site,4.2.9,Integrations,20.05,11,0,,0,0,0,28.7,1,normal_activity
VIS-9B46A47CA623,CUST-00088,2025-10-08,2026-03-06,2026-03-02,0,149,1,0,New,Free,Email,iOS,Midwest,direct,4.2.8,Reports,4.54,4,0,,0,1,0,57.2,0,normal_activity
VIS-764580F6621D,CUST-00088,2025-10-08,2026-03-08,2026-03-02,0,151,2,1,New,Free,Email,iOS,Midwest,youtube,4.2.9,Reports,6.51,3,0,,0,1,0,62.0,1,normal_activity
VIS-07F7E080C950,CUST-00089,2025-12-26,2026-03-06,2026-03-02,0,70,1,0,New,Pro,Paid Social,Web,West,google,web,Search,15.91,13,1,mobile crash,0,0,0,41.9,0,normal_activity
VIS-4C9DC845AB17,CUST-00089,2025-12-26,2026-03-08,2026-03-02,0,72,2,1,New,Pro,Paid Social,Web,West,google,web,Integrations,21.13,9,0,,0,0,0,40.2,0,normal_activity
VIS-26E5DCFCECDC,CUST-00090,2026-02-09,2026-03-07,2026-03-02,0,26,1,0,Returning,Free,Organic Search,Android,West,partner_site,4.2.9,Dashboard,6.0,2,0,,0,0,0,65.3,0,normal_activity
VIS-0C8D3F7F837E,CUST-00090,2026-02-09,2026-03-04,2026-03-02,0,23,2,1,Returning,Free,Organic Search,Android,West,google,4.2.7,Settings,6.07,3,0,,0,0,0,54.7,0,normal_activity
VIS-C87919B6BD39,CUST-00092,2025-11-01,2026-03-06,2026-03-02,0,125,1,0,Returning,Free,Referral,Web,Northeast,instagram,web,Reports,2.58,2,0,,0,0,0,55.7,1,normal_activity
VIS-E51511CF9ED8,CUST-00092,2025-11-01,2026-03-05,2026-03-02,0,124,2,1,Returning,Free,Referral,Web,Northeast,direct,web,Billing,7.08,2,0,,0,0,0,57.9,1,normal_activity
VIS-1237D546F2F2,CUST-00093,2025-12-14,2026-03-05,2026-03-02,0,81,1,0,Returning,Free,Paid Social,iOS,West,instagram,4.2.8,Reports,4.64,2,0,,0,0,0,59.2,0,normal_activity
VIS-5428ACCE7D0C,CUST-00093,2025-12-14,2026-03-04,2026-03-02,0,80,2,1,Returning,Free,Paid Social,iOS,West,direct,4.2.9,Dashboard,6.32,4,0,,0,0,0,64.0,0,normal_activity
VIS-2A4A35B1989A,CUST-00093,2025-12-14,2026-03-02,2026-03-02,0,78,3,2,Returning,Free,Paid Social,iOS,West,google,4.2.7,Dashboard,3.59,3,0,,0,0,1,48.6,1,normal_activity
VIS-8FDBD9447ADE,CUST-00094,2026-01-14,2026-03-05,2026-03-02,0,50,1,0,Power User,Basic,Organic Search,iOS,Northeast,newsletter,4.2.8,Export,10.98,4,0,,0,0,0,42.9,0,normal_activity
VIS-A4442AA2C58D,CUST-00094,2026-01-14,2026-03-07,2026-03-02,0,52,2,1,Power User,Basic,Organic Search,iOS,Northeast,direct,4.2.9,Billing,5.26,5,0,,0,0,0,31.5,1,normal_activity
VIS-801B5446D869,CUST-00094,2026-01-14,2026-03-06,2026-03-02,0,51,3,2,Power User,Basic,Organic Search,iOS,Northeast,instagram,4.2.9,Dashboard,12.46,4,0,,0,0,0,36.7,0,normal_activity
VIS-1F78BAFC23C6,CUST-00094,2026-01-14,2026-03-07,2026-03-02,0,52,4,3,Power User,Basic,Organic Search,iOS,Northeast,youtube,4.2.8,Search,5.79,5,0,,0,0,1,25.3,1,normal_activity
VIS-4DAD7F29C14D,CUST-00099,2025-10-09,2026-03-08,2026-03-02,0,150,1,0,Returning,Free,Direct,iOS,Northeast,instagram,4.2.8,Dashboard,5.53,3,0,,0,0,0,56.5,1,normal_activity
VIS-2FD69C8050CA,CUST-00101,2025-12-14,2026-03-08,2026-03-02,0,84,1,0,Power User,Free,Referral,Web,West,instagram,web,AI Assistant,6.29,4,0,,0,0,0,40.0,0,normal_activity
VIS-D12792AB579E,CUST-00102,2025-12-25,2026-03-05,2026-03-02,0,70,1,0,New,Free,Email,iOS,West,newsletter,4.2.8,Billing,1.1,2,0,,0,0,0,72.2,1,normal_activity
VIS-B1088FC862FC,CUST-00104,2026-01-02,2026-03-05,2026-03-02,0,62,1,0,At Risk,Pro,Direct,Android,Northeast,linkedin,4.2.8,Settings,14.63,12,0,,0,0,0,60.9,1,normal_activity
VIS-04BF6A1DC3A6,CUST-00105,2025-10-14,2026-03-05,2026-03-02,0,142,1,0,New,Free,Organic Search,iOS,West,youtube,4.2.9,Export,5.99,4,0,,0,0,0,63.4,1,normal_activity
VIS-EF3ACE0B97BB,CUST-00106,2025-10-01,2026-03-02,2026-03-02,0,152,1,0,Power User,Basic,Partner,iOS,West,google,4.2.9,Dashboard,13.34,2,0,,0,0,0,36.2,1,normal_activity
VIS-3C9B60C9A841,CUST-00109,2025-09-11,2026-03-04,2026-03-02,0,174,1,0,Returning,Basic,Partner,Web,West,linkedin,web,Integrations,9.28,5,0,,0,0,0,48.8,0,normal_activity
VIS-DDDB09DB0485,CUST-00110,2025-12-21,2026-03-03,2026-03-02,0,72,1,0,New,Basic,Organic Search,Android,South,partner_site,4.2.9,Integrations,13.57,4,0,,0,0,0,63.5,1,normal_activity
VIS-614F3D5D55D2,CUST-00110,2025-12-21,2026-03-02,2026-03-02,0,71,2,1,New,Basic,Organic Search,Android,South,newsletter,4.2.8,Search,5.46,5,0,,0,0,0,48.8,1,normal_activity
VIS-4990AB802C79,CUST-00110,2025-12-21,2026-03-02,2026-03-02,0,71,3,2,New,Basic,Organic Search,Android,South,partner_site,4.2.8,Search,13.24,3,0,,0,0,0,62.2,1,normal_activity
VIS-1E575BB9AF34,CUST-00111,2025-12-07,2026-03-06,2026-03-02,0,89,1,0,Returning,Free,Paid Social,iOS,South,partner_site,4.2.9,Dashboard,7.65,4,0,,0,0,0,54.9,1,normal_activity
VIS-90A5CC2620BF,CUST-00112,2025-11-20,2026-03-05,2026-03-02,0,105,1,0,Returning,Basic,Partner,Android,West,linkedin,4.2.7,Dashboard,13.61,1,0,,0,0,1,53.9,1,normal_activity
VIS-86E5FEF3BC12,CUST-00112,2025-11-20,2026-03-06,2026-03-02,0,106,2,1,Returning,Basic,Partner,Android,West,direct,4.2.8,Integrations,4.54,6,0,,0,0,0,52.6,1,normal_activity
VIS-369BB09627F0,CUST-00113,2025-11-19,2026-03-08,2026-03-02,0,109,1,0,Returning,Pro,Direct,iOS,Midwest,google,4.2.8,Search,16.89,10,0,,0,0,0,24.9,1,normal_activity
VIS-BB3510751ACC,CUST-00114,2025-10-21,2026-03-06,2026-03-02,0,136,1,0,Returning,Pro,Paid Social,Android,Midwest,linkedin,4.2.9,Search,16.14,12,0,,0,0,0,49.4,0,normal_activity
VIS-39C9C6306847,CUST-00114,2025-10-21,2026-03-08,2026-03-02,0,138,2,1,Returning,Pro,Paid Social,Android,Midwest,newsletter,4.2.7,Search,14.0,4,0,,0,0,0,31.7,1,normal_activity
VIS-A483EC1D73FE,CUST-00114,2025-10-21,2026-03-05,2026-03-02,0,135,3,2,Returning,Pro,Paid Social,Android,Midwest,youtube,4.2.8,Dashboard,17.56,6,0,,0,0,1,33.0,1,normal_activity
VIS-11B6C9D5122E,CUST-00114,2025-10-21,2026-03-06,2026-03-02,0,136,4,3,Returning,Pro,Paid Social,Android,Midwest,google,4.2.8,Dashboard,19.74,11,0,,0,0,0,28.7,1,normal_activity
VIS-8558CD5B3BDE,CUST-00117,2026-01-31,2026-03-03,2026-03-02,0,31,1,0,Power User,Free,Email,Web,West,instagram,web,AI Assistant,8.26,2,0,,0,0,1,46.9,0,normal_activity
VIS-A489F1055573,CUST-00117,2026-01-31,2026-03-05,2026-03-02,0,33,2,1,Power User,Free,Email,Web,West,partner_site,web,Export,6.96,1,0,,0,0,0,47.5,0,normal_activity
VIS-7D0EE26CAD5E,CUST-00118,2025-10-30,2026-03-06,2026-03-02,0,127,1,0,At Risk,Free,Direct,Android,South,newsletter,4.2.8,Export,5.44,3,0,,0,0,0,80.5,0,normal_activity
VIS-438C99120F6E,CUST-00118,2025-10-30,2026-03-04,2026-03-02,0,125,2,1,At Risk,Free,Direct,Android,South,youtube,4.2.9,Search,4.49,1,0,,0,0,0,78.6,0,normal_activity
VIS-457EC420703A,CUST-00118,2025-10-30,2026-03-03,2026-03-02,0,124,3,2,At Risk,Free,Direct,Android,South,instagram,4.2.7,Reports,8.52,1,0,,0,0,1,75.6,0,normal_activity
VIS-D0A676074A43,CUST-00123,2025-11-25,2026-03-06,2026-03-02,0,101,1,0,Returning,Basic,Paid Social,Web,International,youtube,web,Settings,7.12,8,0,,0,0,0,49.8,0,normal_activity
VIS-C3AD5A4D45A7,CUST-00123,2025-11-25,2026-03-03,2026-03-02,0,98,2,1,Returning,Basic,Paid Social,Web,International,youtube,web,Billing,11.1,5,0,,0,0,1,40.5,1,normal_activity
VIS-1D27094F2A9F,CUST-00123,2025-11-25,2026-03-05,2026-03-02,0,100,3,2,Returning,Basic,Paid Social,Web,International,instagram,web,Reports,5.2,4,0,,0,0,0,37.1,1,normal_activity
VIS-5A1578537140,CUST-00123,2025-11-25,2026-03-02,2026-03-02,0,97,4,3,Returning,Basic,Paid Social,Web,International,instagram,web,Search,8.82,4,0,,0,0,0,47.8,1,normal_activity
VIS-300FDB7BE9B2,CUST-00125,2026-02-27,2026-03-07,2026-03-02,0,8,1,0,Returning,Free,Email,Android,West,youtube,4.2.8,Integrations,2.74,1,0,,0,0,0,62.7,1,normal_activity
VIS-E73B01E80346,CUST-00126,2025-12-06,2026-03-07,2026-03-02,0,91,1,0,Returning,Free,Email,iOS,South,linkedin,4.2.9,Dashboard,5.24,2,0,,0,1,0,52.6,0,normal_activity
VIS-D3EEA1D196C3,CUST-00126,2025-12-06,2026-03-07,2026-03-02,0,91,2,1,Returning,Free,Email,iOS,South,linkedin,4.2.7,AI Assistant,4.3,3,0,,0,0,0,57.2,1,normal_activity
VIS-CA85C8D4B9CC,CUST-00128,2025-09-08,2026-03-04,2026-03-02,0,177,1,0,New,Enterprise,Direct,Web,South,newsletter,web,Search,22.52,13,0,,0,0,0,33.1,1,normal_activity
VIS-021A1D924D75,CUST-00128,2025-09-08,2026-03-06,2026-03-02,0,179,2,1,New,Enterprise,Direct,Web,South,instagram,web,Billing,21.17,12,0,,0,0,0,42.6,0,normal_activity
VIS-61F00A71991D,CUST-00129,2026-02-05,2026-03-02,2026-03-02,0,25,1,0,Power User,Basic,Referral,Web,West,youtube,web,Search,7.45,3,0,,0,0,1,36.1,1,normal_activity
VIS-72A37AF05232,CUST-00129,2026-02-05,2026-03-05,2026-03-02,0,28,2,1,Power User,Basic,Referral,Web,West,newsletter,web,Dashboard,4.93,6,0,,0,0,0,34.9,0,normal_activity
VIS-FC91D021A049,CUST-00131,2025-09-27,2026-03-05,2026-03-02,0,159,1,0,New,Basic,Direct,iOS,Midwest,linkedin,4.2.7,Dashboard,12.42,5,0,,0,0,0,61.2,0,normal_activity
VIS-FF119BEA248C,CUST-00132,2025-12-27,2026-03-08,2026-03-02,0,71,1,0,Returning,Basic,Referral,Web,South,partner_site,web,AI Assistant,9.97,3,0,,0,0,0,45.1,1,normal_activity
VIS-87F1898A0E5C,CUST-00135,2025-09-04,2026-03-06,2026-03-02,0,183,1,0,Power User,Enterprise,Paid Social,Android,West,newsletter,4.2.9,Export,23.69,8,0,,0,0,0,23.6,1,normal_activity
VIS-0C0DAE26D5D0,CUST-00135,2025-09-04,2026-03-03,2026-03-02,0,180,2,1,Power User,Enterprise,Paid Social,Android,West,newsletter,4.2.8,Dashboard,25.75,18,1,mobile crash,0,0,0,21.7,1,normal_activity
VIS-865F508AC3A6,CUST-00135,2025-09-04,2026-03-02,2026-03-02,0,179,3,2,Power User,Enterprise,Paid Social,Android,West,linkedin,4.2.9,Search,20.74,8,0,,0,0,0,20.9,1,normal_activity
VIS-739E61C7242F,CUST-00136,2026-02-18,2026-03-07,2026-03-02,0,17,1,0,Power User,Basic,Direct,Web,Midwest,google,web,Reports,4.51,7,0,,0,0,0,36.0,0,normal_activity
VIS-B941EA61B82C,CUST-00136,2026-02-18,2026-03-07,2026-03-02,0,17,2,1,Power User,Basic,Direct,Web,Midwest,newsletter,web,Integrations,12.06,2,0,,0,0,0,34.0,1,normal_activity
VIS-19C51D017864,CUST-00136,2026-02-18,2026-03-03,2026-03-02,0,13,3,2,Power User,Basic,Direct,Web,Midwest,newsletter,web,Reports,6.33,3,0,,0,0,1,25.2,1,normal_activity
VIS-C1B15BC2DC9B,CUST-00137,2025-12-02,2026-03-05,2026-03-02,0,93,1,0,Power User,Free,Organic Search,iOS,Midwest,linkedin,4.2.9,Dashboard,4.16,3,0,,0,0,0,50.0,1,normal_activity
VIS-82A3F1DB4789,CUST-00137,2025-12-02,2026-03-05,2026-03-02,0,93,2,1,Power User,Free,Organic Search,iOS,Midwest,linkedin,4.2.9,Settings,5.67,2,0,,0,0,0,52.1,1,normal_activity
VIS-A3A555FB1875,CUST-00137,2025-12-02,2026-03-03,2026-03-02,0,91,3,2,Power User,Free,Organic Search,iOS,Midwest,youtube,4.2.7,Reports,7.83,4,0,,0,0,0,40.1,0,normal_activity
VIS-AB47C4A600AD,CUST-00138,2026-01-26,2026-03-06,2026-03-02,0,39,1,0,Returning,Pro,Email,Android,West,linkedin,4.2.8,Reports,13.45,5,0,,0,0,0,35.8,0,normal_activity
VIS-C4BD72AE6A7D,CUST-00138,2026-01-26,2026-03-04,2026-03-02,0,37,2,1,Returning,Pro,Email,Android,West,direct,4.2.9,Reports,13.74,2,0,,0,1,0,32.8,1,normal_activity
VIS-5A06D653D578,CUST-00138,2026-01-26,2026-03-07,2026-03-02,0,40,3,2,Returning,Pro,Email,Android,West,linkedin,4.2.9,AI Assistant,15.62,10,0,,0,1,0,27.5,1,normal_activity
VIS-6B0ADC2BC722,CUST-00138,2026-01-26,2026-03-07,2026-03-02,0,40,4,3,Returning,Pro,Email,Android,West,direct,4.2.7,Billing,23.37,7,0,,0,1,1,20.0,1,normal_activity
VIS-601A6FCDDF29,CUST-00139,2026-01-28,2026-03-07,2026-03-02,0,38,1,0,New,Free,Organic Search,Web,West,instagram,web,Search,9.96,2,0,,0,0,0,60.1,0,normal_activity
VIS-905C685F36D0,CUST-00140,2025-11-29,2026-03-03,2026-03-02,0,94,1,0,Power User,Pro,Referral,Web,West,google,web,Dashboard,19.49,7,0,,0,0,1,14.6,1,normal_activity
VIS-63FE35472620,CUST-00140,2025-11-29,2026-03-06,2026-03-02,0,97,2,1,Power User,Pro,Referral,Web,West,linkedin,web,Dashboard,13.89,6,0,,0,0,0,29.4,1,normal_activity
VIS-90E1094F3C1E,CUST-00140,2025-11-29,2026-03-04,2026-03-02,0,95,3,2,Power User,Pro,Referral,Web,West,partner_site,web,Search,7.41,9,0,,0,0,0,29.3,0,normal_activity
VIS-C587A70B4A02,CUST-00140,2025-11-29,2026-03-07,2026-03-02,0,98,4,3,Power User,Pro,Referral,Web,West,linkedin,web,Dashboard,12.3,9,0,,0,0,0,24.7,1,normal_activity
VIS-A1C9CBBE8938,CUST-00140,2025-11-29,2026-03-08,2026-03-02,0,99,5,4,Power User,Pro,Referral,Web,West,direct,web,Integrations,9.9,10,0,,0,0,0,29.8,1,normal_activity
VIS-70971E208EF2,CUST-00140,2025-11-29,2026-03-07,2026-03-02,0,98,6,5,Power User,Pro,Referral,Web,West,direct,web,Dashboard,13.21,9,0,,0,0,0,21.1,0,normal_activity
VIS-3D612605CDE9,CUST-00142,2025-09-10,2026-03-02,2026-03-02,0,173,1,0,Returning,Enterprise,Email,Web,Midwest,partner_site,web,Export,14.15,11,0,,0,1,0,22.2,1,normal_activity
VIS-043292F7EB52,CUST-00144,2025-09-20,2026-03-06,2026-03-02,0,167,1,0,At Risk,Free,Direct,iOS,West,newsletter,4.2.7,Integrations,8.25,3,0,,0,0,0,73.2,0,normal_activity
VIS-3FA141D057FC,CUST-00145,2025-09-27,2026-03-06,2026-03-02,0,160,1,0,New,Free,Organic Search,Web,Midwest,direct,web,Integrations,7.84,4,0,,0,0,0,63.0,0,normal_activity
VIS-D0F9482192A0,CUST-00146,2026-01-26,2026-03-07,2026-03-02,0,40,1,0,New,Free,Organic Search,Web,West,instagram,web,AI Assistant,7.82,2,0,,0,0,0,68.5,1,normal_activity
VIS-7E8837F358CE,CUST-00146,2026-01-26,2026-03-04,2026-03-02,0,37,2,1,New,Free,Organic Search,Web,West,partner_site,web,Reports,7.65,3,1,slow app,0,0,0,63.9,1,normal_activity
VIS-624769FA75B3,CUST-00146,2026-01-26,2026-03-02,2026-03-02,0,35,3,2,New,Free,Organic Search,Web,West,newsletter,web,Settings,4.49,4,0,,0,0,0,55.7,0,normal_activity
VIS-C1FEE3A6298D,CUST-00147,2025-11-23,2026-03-08,2026-03-02,0,105,1,0,Returning,Basic,Referral,Web,International,google,web,Export,6.04,6,0,,0,0,0,52.3,0,normal_activity
VIS-14643D761698,CUST-00150,2025-10-14,2026-03-08,2026-03-02,0,145,1,0,At Risk,Basic,Direct,iOS,West,instagram,4.2.8,Integrations,14.51,4,0,,0,0,0,69.4,0,normal_activity
VIS-51921FA6CCA3,CUST-00151,2025-11-06,2026-03-07,2026-03-02,0,121,1,0,New,Free,Organic Search,Android,International,partner_site,4.2.7,AI Assistant,2.71,4,0,,0,0,0,68.7,1,normal_activity
VIS-DBC2EEA8B679,CUST-00154,2026-01-28,2026-03-08,2026-03-02,0,39,1,0,Returning,Pro,Referral,iOS,Midwest,newsletter,4.2.7,Integrations,9.48,9,0,,0,0,0,41.8,1,normal_activity
VIS-E6EC8E1FAFD4,CUST-00154,2026-01-28,2026-03-02,2026-03-02,0,33,2,1,Returning,Pro,Referral,iOS,Midwest,instagram,4.2.9,Settings,17.76,10,0,,0,0,1,32.0,0,normal_activity
VIS-45B7BE23AF3A,CUST-00154,2026-01-28,2026-03-05,2026-03-02,0,36,3,2,Returning,Pro,Referral,iOS,Midwest,youtube,4.2.9,Billing,11.43,9,0,,0,0,0,30.3,1,normal_activity
VIS-9735C038E966,CUST-00155,2026-01-01,2026-03-07,2026-03-02,0,65,1,0,Returning,Free,Referral,iOS,West,newsletter,4.2.9,Search,2.58,4,0,,0,0,0,61.8,1,normal_activity
VIS-87D1D57C831C,CUST-00156,2026-02-14,2026-03-06,2026-03-02,0,20,1,0,Returning,Pro,Referral,Android,West,linkedin,4.2.9,Search,14.47,12,0,,0,0,0,40.2,1,normal_activity
VIS-3E3EEEB12817,CUST-00156,2026-02-14,2026-03-07,2026-03-02,0,21,2,1,Returning,Pro,Referral,Android,West,direct,4.2.9,Settings,13.84,10,0,,0,0,0,37.0,1,normal_activity
VIS-4FF8C968DCFA,CUST-00156,2026-02-14,2026-03-08,2026-03-02,0,22,3,2,Returning,Pro,Referral,Android,West,newsletter,4.2.9,AI Assistant,10.85,10,0,,0,0,0,33.6,1,normal_activity
VIS-3DA102E8A019,CUST-00157,2026-02-19,2026-03-02,2026-03-02,0,11,1,0,Power User,Pro,Email,Android,West,linkedin,4.2.9,Search,18.24,10,0,,0,1,0,21.8,0,normal_activity
VIS-663F24F4ACF3,CUST-00157,2026-02-19,2026-03-05,2026-03-02,0,14,2,1,Power User,Pro,Email,Android,West,linkedin,4.2.8,Export,19.56,4,0,,0,0,0,19.9,1,normal_activity
VIS-0AF6603C93DA,CUST-00159,2025-12-10,2026-03-04,2026-03-02,0,84,1,0,Returning,Free,Email,iOS,Northeast,linkedin,4.2.9,Reports,6.9,2,0,,0,0,0,52.1,1,normal_activity
VIS-163C54BD1E3C,CUST-00160,2025-10-01,2026-03-08,2026-03-02,0,158,1,0,Power User,Free,Referral,Android,West,instagram,4.2.9,Integrations,4.68,3,0,,0,0,0,45.7,1,normal_activity
VIS-EEFF8CC90658,CUST-00160,2025-10-01,2026-03-05,2026-03-02,0,155,2,1,Power User,Free,Referral,Android,West,partner_site,4.2.9,Search,6.4,3,0,,0,0,0,47.6,1,normal_activity
VIS-4FCDD75905E0,CUST-00160,2025-10-01,2026-03-03,2026-03-02,0,153,3,2,Power User,Free,Referral,Android,West,newsletter,4.2.9,Dashboard,4.25,3,0,,0,0,0,43.5,1,normal_activity
VIS-B5EF958AAFDE,CUST-00160,2025-10-01,2026-03-07,2026-03-02,0,157,4,3,Power User,Free,Referral,Android,West,newsletter,4.2.9,Billing,4.48,3,0,,0,0,0,37.7,1,normal_activity
VIS-553FE8DC8658,CUST-00160,2025-10-01,2026-03-08,2026-03-02,0,158,5,4,Power User,Free,Referral,Android,West,partner_site,4.2.9,Reports,10.47,4,0,,0,0,0,37.0,1,normal_activity
VIS-B0248C015B29,CUST-00161,2025-09-17,2026-03-06,2026-03-02,0,170,1,0,At Risk,Basic,Direct,Web,South,linkedin,web,Dashboard,6.59,6,0,,0,0,1,62.4,0,normal_activity
VIS-00847604DF35,CUST-00162,2025-11-06,2026-03-04,2026-03-02,0,118,1,0,Returning,Basic,Paid Social,iOS,West,google,4.2.9,Search,9.75,3,0,,0,0,0,49.8,0,normal_activity
VIS-782238BA7181,CUST-00165,2025-09-13,2026-03-04,2026-03-02,0,172,1,0,New,Free,Direct,Web,West,newsletter,web,Dashboard,8.46,1,0,,0,0,0,61.6,1,normal_activity
VIS-5CD36FEA43E4,CUST-00165,2025-09-13,2026-03-02,2026-03-02,0,170,2,1,New,Free,Direct,Web,West,partner_site,web,Search,5.07,1,0,,0,0,0,70.2,1,normal_activity
VIS-E8C4614832DA,CUST-00167,2025-11-28,2026-03-07,2026-03-02,0,99,1,0,Returning,Free,Organic Search,iOS,South,instagram,4.2.9,Reports,7.31,1,0,,0,0,0,56.7,1,normal_activity
VIS-C90F717EC2F7,CUST-00167,2025-11-28,2026-03-07,2026-03-02,0,99,2,1,Returning,Free,Organic Search,iOS,South,google,4.2.8,Dashboard,4.93,2,0,,0,0,0,51.7,1,normal_activity
VIS-85CF0F93F3AC,CUST-00168,2025-09-24,2026-03-07,2026-03-02,0,164,1,0,Power User,Basic,Email,iOS,International,google,4.2.9,Search,11.46,5,0,,0,1,0,26.0,1,normal_activity
VIS-C2529FB189E1,CUST-00168,2025-09-24,2026-03-06,2026-03-02,0,163,2,1,Power User,Basic,Email,iOS,International,newsletter,4.2.9,Dashboard,9.87,5,0,,0,0,0,39.7,1,normal_activity
VIS-06DCAD7DD8B9,CUST-00169,2026-01-15,2026-03-07,2026-03-02,0,51,1,0,Returning,Pro,Paid Social,Web,South,google,web,Integrations,25.01,4,0,,0,0,0,42.3,1,normal_activity
VIS-B92E979155C5,CUST-00171,2025-11-15,2026-03-06,2026-03-02,0,111,1,0,At Risk,Free,Referral,iOS,South,instagram,4.2.7,Dashboard,6.47,2,0,,0,0,1,68.8,0,normal_activity
VIS-147062158BA3,CUST-00172,2026-02-17,2026-03-02,2026-03-02,0,13,1,0,Returning,Pro,Organic Search,iOS,West,linkedin,4.2.8,Integrations,10.11,6,0,,0,0,0,44.2,0,normal_activity
VIS-2BB6352C67CB,CUST-00172,2026-02-17,2026-03-08,2026-03-02,0,19,2,1,Returning,Pro,Organic Search,iOS,West,linkedin,4.2.7,Dashboard,17.07,9,0,,0,0,0,42.6,1,normal_activity
VIS-C826ECA85FE4,CUST-00173,2025-09-28,2026-03-03,2026-03-02,0,156,1,0,Returning,Free,Referral,Web,West,google,web,AI Assistant,7.13,3,0,,0,0,1,50.5,0,normal_activity
VIS-2CE3B5573B69,CUST-00174,2025-09-10,2026-03-04,2026-03-02,0,175,1,0,At Risk,Basic,Email,iOS,West,instagram,4.2.8,Reports,11.03,3,0,,0,1,0,61.5,0,normal_activity
VIS-32BC875D7462,CUST-00176,2025-11-12,2026-03-07,2026-03-02,0,115,1,0,At Risk,Free,Organic Search,Web,South,newsletter,web,Search,7.01,3,0,,0,0,0,78.2,0,normal_activity
